form,tags
pococurantes,['plural']
podagre,
podagres,['plural']
podaire,
podaires,['plural']
podcast,
podcasting,
podcasts,['plural']
podia,['plural']
podium,
podiums,['plural']
podolithe,
podolithes,['plural']
podologie,
podologies,['plural']
podologue,
podologues,['plural']
podomètre,
podomètres,['plural']
podophylle,
podophylles,['plural']
podorythmie,
podorythmies,['plural']
podzol,
podzolisation,
podzolisations,['plural']
podzols,['plural']
poele,
poeles,['plural']
pognon,
pognons,['plural']
pogo,
pogonophore,
pogonophores,['plural']
pogos,['plural']
pogrom,
pogrome,
pogromes,['plural']
pogroms,['plural']
poichichade,
poichichades,['plural']
poids,['plural']
poids lourd,
poids lourds,['plural']
poids léger,
poids légers,['plural']
poids mort,
poids morts,['plural']
poids moyen,
poids moyens,['plural']
poignard,
poignardage,
poignardages,['plural']
poignards,['plural']
poigne,
poignes,['plural']
poignet,
poignets,['plural']
poignée,
poignée d'amour,
poignée de main,
poignée de mains,['plural']
poignées,['plural']
poignées d'amour,['plural']
poil,
poil pubien,
poil à gratter,
poils,['plural']
poils pubiens,['plural']
poilu,
poilus,['plural']
poincarisme,
poincarismes,['plural']
poincariste,
poincaristes,['plural']
poing,
poing américain,
poing-à-poing,
poing-à-poings,['plural']
poings,['plural']
poings américains,['plural']
point,
point G,
point aveugle,
point cardinal,
point chaud,
point commun,
point d'Angleterre,
point d'ancrage,
point d'articulation,
point d'eau,
point d'entrée,
point d'exclamation,
point d'expérience,
point d'inflexion,
point d'interrogation,
point d'orgue,
point d'ébullition,
point de Lagrange,
point de chute,
point de côté,
point de départ,
point de fuite,
point de fusion,
point de libration,
point de mire,
point de non retour,
point de non-retour,
point de passage,
point de rebroussement,
point de repère,
point de rosée,
point de suture,
point de vente,
point de vie,
point de vue,
point diplomatique,
point exclarrogatif,
point faible,
point final,
point fort,
point mort,
point médian,
point noir,
point triple,
point virgule,
point-virgule,
pointage,
pointages,['plural']
pointe,
pointe aux âmes,
pointe de vin,
pointeau,
pointeaux,['plural']
pointer,
pointers,['plural']
pointes,['plural']
pointes aux âmes,['plural']
pointes de vin,['plural']
pointeur,
pointeurs,['plural']
pointeuse,['feminine']
pointillisme,
pointillismes,['plural']
pointilliste,
pointillistes,['plural']
pointillé,
pointillés,['plural']
points,['plural']
points G,['plural']
points aveugles,['plural']
points cardinaux,['plural']
points chauds,['plural']
points communs,['plural']
points d'Angleterre,['plural']
points d'ancrage,['plural']
points d'articulation,['plural']
points d'eau,['plural']
points d'entrée,['plural']
points d'exclamation,['plural']
points d'expérience,['plural']
points d'inflection,
points d'inflexion,['plural']
points d'interrogation,['plural']
points d'orgue,['plural']
points d'ébullition,['plural']
points de Lagrange,['plural']
points de chute,['plural']
points de côté,['plural']
points de départ,['plural']
points de fuite,['plural']
points de fusion,['plural']
points de libration,['plural']
points de mire,['plural']
points de non retour,['plural']
points de non-retour,['plural']
points de passage,['plural']
points de rebroussement,['plural']
points de repère,['plural']
points de rosée,['plural']
points de suspension,
points de suture,['plural']
points de vente,['plural']
points de vie,['plural']
points de vue,['plural']
points diplomatiques,['plural']
points exclarrogatifs,['plural']
points faibles,['plural']
points finals,['plural']
points finaux,['plural']
points forts,['plural']
points médians,['plural']
points noirs,['plural']
points triples,['plural']
points virgules,['plural']
points-virgules,['plural']
pointure,
pointures,['plural']
poinçon,
poinçonnage,
poinçonnages,['plural']
poinçonneuse,
poinçonneuses,['plural']
poinçons,['plural']
poire,
poire belle Hélène,['plural']
poire d'angoisse,
poire d'avocat,
poire à lavement,
poireau,
poireaux,['plural']
poires,['plural']
poires d'angoisse,['plural']
poires d'avocat,['plural']
poires à lavement,['plural']
poirier,
poiriers,['plural']
poiré,
poiré de glace,
poiré mousseux,
poirée,
poirées,['plural']
poirés,['plural']
poirés de glace,['plural']
poirés mousseux,['plural']
pois,['plural']
pois chiche,
pois chiches,['plural']
pois de senteur,['plural']
poison,
poisons,['plural']
poisse,
poisson,
poisson d'avril,
poisson plat,
poisson rouge,
poisson royal,
poisson volant,
poisson-chat,
poisson-chien,
poisson-chirurgien,
poisson-football,
poisson-lait,
poisson-tigre,
poisson-vipère,
poissonier,['masculine']
poissoniers,['plural']
poissonière,['feminine']
poissonières,['plural']
poissonnerie,
poissonneries,['plural']
poissonnier,
poissonniers,['plural']
poissonnière,['feminine']
poissonnières,['plural']
poissons,['plural']
poissons d'avril,['plural']
poissons plats,['plural']
poissons rouges,['plural']
poissons royaux,['plural']
poissons volants,['plural']
poissons-chats,['plural']
poissons-chien,['plural']
poissons-chirurgiens,['plural']
poissons-football,['plural']
poissons-lait,['plural']
poissons-tigre,['plural']
poissons-vipères,['plural']
poitevin,
poitrail,
poitrails,['plural']
poitrine,
poitrines,['plural']
poivrade,
poivrades,['plural']
poivre,
poivre blanc,
poivre de Cayenne,
poivre du moulin,
poivre noir,
poivres,['plural']
poivrier,
poivriers,['plural']
poivrière,
poivrières,['plural']
poivron,
poivronnade,
poivronnades,['plural']
poivrons,['plural']
poivrot,
poivrote,['feminine']
poivrotes,['plural']
poivrots,['plural']
poix,
poker,
pokers,['plural']
polacca,
polaccas,['plural']
polacre,
polacres,['plural']
polaire,
polaires,['plural']
polaque,
polaques,['plural']
polar,
polarimètre,
polarimètres,['plural']
polarimétrie,
polarimétries,['plural']
polarisabilité,
polarisabilités,['plural']
polarisateur,
polarisateurs,['plural']
polarisation,
polarisations,['plural']
polariscope,
polariscopes,['plural']
polariseur,
polariseurs,['plural']
polarité,
polarités,['plural']
polarographie,
polarographies,['plural']
polaroïd,
polaroïds,['plural']
polars,['plural']
polatouche,
polatouches,['plural']
polder,
polders,['plural']
polenta,
polentas,['plural']
polhodie,
polhodies,['plural']
poli,
police,
police d'écriture,
police de l'air et des frontières,
police des mœurs,
police judiciaire,
policeman,
policemans,['plural']
polices,['plural']
polices d'écriture,['plural']
polices des mœurs,['plural']
polices judiciaires,['plural']
polichinelle,
polichinelles,['plural']
policier,
policiers,['plural']
policière,['feminine']
policières,['plural']
policlinique,
policliniques,['plural']
polio,
poliomyélite,
poliomyélites,['plural']
poliorcétique,
poliose,
polioses,['plural']
polis,['plural']
polissage,
polissages,['plural']
polisseur,['masculine']
polisseurs,['plural']
polisseuse,['feminine']
polisseuses,['plural']
polissoir,
polissoirs,['plural']
polisson,
polissonnerie,
polissonneries,['plural']
polissons,['plural']
politesse,
politesses,['plural']
politicard,
politicarde,['feminine']
politicards,['plural']
politicien,
politicienne,['feminine']
politiciennes,['plural']
politiciens,['plural']
politicologie,
politicologies,['plural']
politicologue,
politicologues,['plural']
politique,
politique de l'autruche,
politique du saucissonnage,
politiquement correct,
politiques,['plural']
politiques de l'autruche,['plural']
politisation,
politisations,['plural']
politiste,
politistes,['plural']
politologue,
politologues,['plural']
polka,
polkas,['plural']
pollakiurie,
pollakiuries,['plural']
pollen,
pollens,['plural']
pollinisateur,
pollinisateurs,['plural']
pollinisation,
pollinisations,['plural']
polluant,
polluants,['plural']
pollueur,
pollueurs,['plural']
pollueuse,['feminine']
pollueuses,['plural']
pollupostage,
pollupostages,['plural']
pollutaxe,
pollutaxes,['plural']
pollution,
pollution lumineuse,
pollution sonore,
pollutions,['plural']
pollutions lumineuses,['plural']
pollénine,
pollénines,['plural']
polo,
polonais,
polonaise,
polonaises,['plural']
polonium,
poloniure,
poloniures,['plural']
poltron,
poltronnerie,
poltronneries,['plural']
poltrons,['plural']
poly,
poly.,
polyacide,
polyacides,['plural']
polyacrylique,
polyacryliques,['plural']
polyaddition,
polyadditions,['plural']
polyade,
polyadelphie,
polyadelphies,['plural']
polyadelphine,
polyadelphines,['plural']
polyades,['plural']
polyakène,
polyakènes,['plural']
polyalcool,
polyalcools,['plural']
polyallélisme,
polyamide,
polyamides,['plural']
polyamine,
polyamines,['plural']
polyamour,
polyamours,['plural']
polyandrie,
polyandries,['plural']
polyandrisme,
polyandrismes,['plural']
polyanthropie,
polyanthropies,['plural']
polyarchie,
polyarchies,['plural']
polyarthrite,
polyarthrite rhumatoïde,
polyarthrites,['plural']
polyarène,
polyarènes,['plural']
polyazole,
polyazoles,['plural']
polybutadiène,
polybutadiènes,['plural']
polycarboxylate,
polycarboxylates,['plural']
polycentrisme,
polycentrismes,['plural']
polychimiothérapie,
polychimiothérapies,['plural']
polychlorure,
polychlorures,['plural']
polycholie,
polycholies,['plural']
polychore,
polychores,['plural']
polychreste,
polychrestes,['plural']
polychromie,
polychromies,['plural']
polychroïsme,
polychroïsmes,['plural']
polychroïte,
polychète,
polychètes,['plural']
polycladie,
polycladies,['plural']
polyclinique,
polycliniques,['plural']
polycondensat,
polycondensation,
polycondensations,['plural']
polycondensats,['plural']
polycopiage,
polycopiages,['plural']
polycopie,
polycopies,['plural']
polycopieuse,
polycopieuses,['plural']
polycorde,
polycordes,['plural']
polycratie,
polycraties,['plural']
polyculturalisme,
polyculturalismes,['plural']
polyculture,
polycultures,['plural']
polycétide,
polycétides,['plural']
polycétone,
polycétones,['plural']
polydactylie,
polydactylies,['plural']
polydactylisme,
polydactylismes,['plural']
polydiméthylsiloxane,
polydiméthylsiloxanes,['plural']
polydipsie,
polydipsies,['plural']
polydispersité,
polydispersités,['plural']
polyembryonie,
polyembryonies,['plural']
polyergue,
polyergues,['plural']
polyester,
polyesters,['plural']
polyextrêmophile,
polyextrêmophiles,['plural']
polygala,
polygalactie,
polygalacties,['plural']
polygalas,['plural']
polygale,
polygales,['plural']
polygaline,
polygalines,['plural']
polygame,
polygames,['plural']
polygamie,
polygamies,['plural']
polygamite,
polygamites,['plural']
polygenèse,
polygenèses,['plural']
polyglobulie,
polyglobulies,['plural']
polyglotte,
polyglottes,['plural']
polyglottisme,
polyglottismes,['plural']
polygonacée,
polygonacées,['plural']
polygonation,
polygonations,['plural']
polygone,
polygones,['plural']
polygonisation,
polygonisations,['plural']
polygonométrie,
polygonométries,['plural']
polygramme,
polygrammes,['plural']
polygraphe,
polygraphes,['plural']
polygraphie,
polygraphies,['plural']
polygraphiste,
polygraphistes,['plural']
polygynandrie,
polygynandries,['plural']
polygynie,
polygynies,['plural']
polygénisme,
polygénismes,['plural']
polygéniste,
polygénistes,['plural']
polygénèse,
polygénèses,['plural']
polyhandicap,
polyhandicaps,['plural']
polyholoside,
polyholosides,['plural']
polyhybridisme,
polyhybridismes,['plural']
polyhydrite,
polyhydrites,['plural']
polyhydroxyalcanoate,
polyhydroxyalcanoates,['plural']
polyiodure,
polyiodures,['plural']
polyisoprène,
polyisoprènes,['plural']
polykétide,
polykétides,['plural']
polymastie,
polymasties,['plural']
polymathe,
polymathes,['plural']
polymathie,
polymathies,
polymathisme,
polymathismes,['plural']
polymicrogyrie,
polymicrogyries,['plural']
polymorphie,
polymorphies,['plural']
polymorphisme,
polymorphismes,['plural']
polymyosite,
polymyosites,['plural']
polymythie,
polymythies,['plural']
polymère,
polymères,['plural']
polymélie,
polymélies,['plural']
polyménorrhée,
polyménorrhées,['plural']
polymérase,
polymérases,['plural']
polymérie,
polyméries,['plural']
polymérisation,
polymérisations,['plural']
polymérisme,
polymérismes,['plural']
polynia,
polynias,['plural']
polynucléotide,
polynucléotides,['plural']
polynévrite,
polynévrites,['plural']
polynôme,
polynômes,['plural']
polyoléfine,
polyoléfines,['plural']
polyonychie,
polyonychies,['plural']
polyopie,
polyopies,['plural']
polyoside,
polyosides,['plural']
polyoxyméthylène,
polyoxyméthylènes,['plural']
polyparasitisme,
polyparasitismes,['plural']
polype,
polypeptide,
polypeptides,['plural']
polypes,['plural']
polyphagie,
polyphagies,['plural']
polyphobie,
polyphobies,['plural']
polyphonie,
polyphonies,['plural']
polyphoniste,
polyphonistes,['plural']
polyphylie,
polyphylies,['plural']
polyphénol,
polyphénols,['plural']
polypier,
polypiers,['plural']
polyploïdie,
polyploïdies,['plural']
polyploïdisation,
polyploïdisations,['plural']
polypnée,
polypnées,['plural']
polypode,
polypodes,['plural']
polypore,
polypores,['plural']
polypose,
polyposes,['plural']
polypropylène,
polypropylènes,['plural']
polyprénol,
polyprénols,['plural']
polyptote,
polyptotes,['plural']
polyptyque,
polyptyques,['plural']
polyptère,
polyptères,['plural']
polyradiculonévrite,
polyradiculonévrites,['plural']
polys,['plural']
polysaccaride,
polysaccarides,['plural']
polysaccharide,
polysaccharides,['plural']
polysarcie,
polysarcies,['plural']
polysialie,
polysialies,['plural']
polysomie,
polysomies,['plural']
polyspaste,
polyspastes,['plural']
polyspermie,
polyspermies,['plural']
polystyrène,
polystyrène expansé,
polystyrènes,['plural']
polystélie,
polystélies,['plural']
polysulfure,
polysulfures,['plural']
polysyllabe,
polysyllabes,['plural']
polysyllabisme,
polysyllabismes,['plural']
polysyndète,
polysyndètes,['plural']
polysynodie,
polysynodies,['plural']
polysynthèse,
polysynthèses,['plural']
polysynthétisme,
polysynthétismes,['plural']
polysème,
polysèmes,['plural']
polysémie,
polysémies,['plural']
polytechnicien,
polytechnicienne,['feminine']
polytechniciennes,['plural']
polytechniciens,['plural']
polyterpène,
polyterpènes,['plural']
polytherme,
polythermes,['plural']
polythiazyle,
polythiazyles,['plural']
polythéisme,
polythéismes,['plural']
polythéiste,
polythéistes,['plural']
polytomie,
polytomies,['plural']
polytonalité,
polytonalités,['plural']
polytope,
polytopes,['plural']
polytopisme,
polytopismes,['plural']
polytoxicomane,
polytoxicomanes,['plural']
polytraumatisme,
polytraumatismes,['plural']
polytric,
polytrics,['plural']
polytropie,
polytropies,['plural']
polytélite,
polytélites,['plural']
polytétrafluoroéthylène,
polytétrafluoroéthylènes,['plural']
polyurie,
polyuries,['plural']
polyuréthane,
polyuréthanes,['plural']
polyvalence,
polyvalences,['plural']
polyvalent,
polyvalente,['feminine']
polyvalents,['plural']
polyzoaire,
polyzoaires,['plural']
polyèdre,
polyèdres,['plural']
polyène,
polyènes,['plural']
polyépoxyde,
polyépoxydes,['plural']
polyéthylène,
polyéthylène téréphtalate,
polyéthylène téréphtalates,['plural']
polyéthylènes,['plural']
polémarque,
polémarques,['plural']
polémique,
polémiques,['plural']
polémiste,
polémistes,['plural']
polémochorie,
polémochories,['plural']
polémologie,
polémologies,['plural']
polémologue,
polémologues,['plural']
pom-pom girl,
pom-pom girls,['plural']
pomelo,
pomelos,['plural']
pommade,
pommades,['plural']
pomme,
pomme d'Adam,
pomme d'amour,
pomme de cajou,
pomme de discorde,
pomme de pin,
pomme de pré,
pomme de terre,
pomme frite,
pomme paille,
pomme purée,
pommeau,
pommeaux,['plural']
pommeraie,
pommeraies,['plural']
pommes,['plural']
pommes d'Adam,['plural']
pommes d'amour,['plural']
pommes de cajou,['plural']
pommes de discorde,['plural']
pommes de pin,['plural']
pommes de pré,['plural']
pommes de terre,['plural']
pommes frites,['plural']
pommes pailles,['plural']
pommes purées,['plural']
pommes soufflées,
pommes souffléess,
pommette,
pommettes,['plural']
pommier,
pommiers,['plural']
pomologie,
pomologiste,
pomologistes,['plural']
pomologue,
pomologues,['plural']
pompage,
pompages,['plural']
